[2024-10-05T00:03:08.157+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-05T00:03:08.175+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.184+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.185+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-05T00:03:08.201+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-05 00:03:05.838797+00:00
[2024-10-05T00:03:08.205+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=5537) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-05T00:05:51.225+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-05T00:05:51.226+0000] {logging_mixin.py:190} INFO - R$ 335,00
[2024-10-05T00:05:51.227+0000] {logging_mixin.py:190} INFO - R$ 5.799,90
[2024-10-05T00:05:51.227+0000] {logging_mixin.py:190} INFO - R$ 1.849,99
[2024-10-05T00:05:51.228+0000] {logging_mixin.py:190} INFO - R$ 2.770,00
[2024-10-05T00:05:51.229+0000] {logging_mixin.py:190} INFO - R$ 5.298,99
[2024-10-05T00:05:51.229+0000] {logging_mixin.py:190} INFO - R$ 1.119,90
[2024-10-05T00:05:51.230+0000] {logging_mixin.py:190} INFO - R$ 29,90
[2024-10-05T00:05:51.231+0000] {logging_mixin.py:190} INFO - R$ 1.139,99
[2024-10-05T00:05:51.231+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-05T00:05:51.232+0000] {logging_mixin.py:190} INFO - R$ 2.899,99
[2024-10-05T00:05:51.233+0000] {logging_mixin.py:190} INFO - R$ 809,10
[2024-10-05T00:05:51.233+0000] {logging_mixin.py:190} INFO - R$ 243,99
[2024-10-05T00:05:51.234+0000] {logging_mixin.py:190} INFO - R$ 147,15
[2024-10-05T00:05:51.235+0000] {logging_mixin.py:190} INFO - R$ 225,51
[2024-10-05T00:05:51.236+0000] {logging_mixin.py:190} INFO - R$ 6.199,99
[2024-10-05T00:05:51.236+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-05T00:05:51.237+0000] {logging_mixin.py:190} INFO - R$ 6.159,99
[2024-10-05T00:05:51.237+0000] {logging_mixin.py:190} INFO - R$ 1.529,98
[2024-10-05T00:05:51.238+0000] {logging_mixin.py:190} INFO - R$ 358,11
[2024-10-05T00:05:51.239+0000] {logging_mixin.py:190} INFO - R$ 1.799,99
[2024-10-05T00:05:51.239+0000] {logging_mixin.py:190} INFO - R$ 7.199,99
[2024-10-05T00:05:51.240+0000] {logging_mixin.py:190} INFO - R$ 4.599,99
[2024-10-05T00:05:51.241+0000] {logging_mixin.py:190} INFO - R$ 6.600,00
[2024-10-05T00:05:51.241+0000] {logging_mixin.py:190} INFO - R$ 3.399,99
[2024-10-05T00:05:51.242+0000] {logging_mixin.py:190} INFO - R$ 180,00
[2024-10-05T00:05:51.243+0000] {logging_mixin.py:190} INFO - R$ 6.999,99
[2024-10-05T00:05:51.243+0000] {logging_mixin.py:190} INFO - R$ 6.899,99
[2024-10-05T00:05:51.244+0000] {logging_mixin.py:190} INFO - R$ 9.259,99
[2024-10-05T00:05:51.245+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-05T00:05:51.245+0000] {logging_mixin.py:190} INFO - R$ 6.299,99
[2024-10-05T00:05:51.246+0000] {logging_mixin.py:190} INFO - R$ 1.199,90
[2024-10-05T00:05:51.247+0000] {logging_mixin.py:190} INFO - R$ 37,51
[2024-10-05T00:05:51.247+0000] {logging_mixin.py:190} INFO - R$ 259,99
[2024-10-05T00:05:51.248+0000] {logging_mixin.py:190} INFO - R$ 23,41
[2024-10-05T00:05:51.249+0000] {logging_mixin.py:190} INFO - R$ 2.317,58
[2024-10-05T00:05:51.249+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-05T00:05:51.250+0000] {logging_mixin.py:190} INFO - R$ 12.399,99
[2024-10-05T00:05:51.251+0000] {logging_mixin.py:190} INFO - R$ 13.399,99
[2024-10-05T00:05:51.252+0000] {logging_mixin.py:190} INFO - R$ 6.699,99
[2024-10-05T00:05:51.252+0000] {logging_mixin.py:190} INFO - R$ 130,57
[2024-10-05T00:05:51.253+0000] {logging_mixin.py:190} INFO - R$ 1.469,99
[2024-10-05T00:05:51.254+0000] {logging_mixin.py:190} INFO - R$ 479,00
[2024-10-05T00:05:51.254+0000] {logging_mixin.py:190} INFO - R$ 177,48
[2024-10-05T00:05:51.255+0000] {logging_mixin.py:190} INFO - R$ 2.399,99
[2024-10-05T00:05:51.255+0000] {logging_mixin.py:190} INFO - R$ 12.599,99
[2024-10-05T00:05:51.256+0000] {logging_mixin.py:190} INFO - R$ 5.999,99
[2024-10-05T00:05:51.257+0000] {logging_mixin.py:190} INFO - R$ 12.299,99
[2024-10-05T00:05:51.257+0000] {logging_mixin.py:190} INFO - R$ 11.999,99
[2024-10-05T00:05:51.258+0000] {logging_mixin.py:190} INFO - R$ 7.099,99
[2024-10-05T00:05:51.259+0000] {logging_mixin.py:190} INFO - R$ 8.000,00
[2024-10-05T00:05:51.259+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-05T00:05:51.260+0000] {logging_mixin.py:190} INFO - R$ 2.326,98
[2024-10-05T00:05:51.261+0000] {logging_mixin.py:190} INFO - R$ 13.299,99
[2024-10-05T00:05:51.261+0000] {logging_mixin.py:190} INFO - R$ 1.759,99
[2024-10-05T00:05:51.262+0000] {logging_mixin.py:190} INFO - R$ 5.699,99
[2024-10-05T00:05:51.263+0000] {logging_mixin.py:190} INFO - R$ 2.100,90
[2024-10-05T00:05:51.263+0000] {logging_mixin.py:190} INFO - R$ 328,29
[2024-10-05T00:05:51.264+0000] {logging_mixin.py:190} INFO - R$ 130,82
[2024-10-05T00:05:51.265+0000] {logging_mixin.py:190} INFO - R$ 119,90
[2024-10-05T00:05:51.265+0000] {logging_mixin.py:190} INFO - R$ 5.489,99
[2024-10-05T00:05:51.266+0000] {logging_mixin.py:190} INFO - R$ 6.999,99
[2024-10-05T00:05:51.267+0000] {logging_mixin.py:190} INFO - R$ 5.828,99
[2024-10-05T00:05:51.268+0000] {logging_mixin.py:190} INFO - R$ 2.329,99
[2024-10-05T00:05:51.269+0000] {logging_mixin.py:190} INFO - R$ 3.547,99
[2024-10-05T00:05:51.269+0000] {logging_mixin.py:190} INFO - R$ 1.195,44
[2024-10-05T00:05:51.270+0000] {logging_mixin.py:190} INFO - R$ 1.820,59
[2024-10-05T00:05:51.271+0000] {logging_mixin.py:190} INFO - R$ 5.744,90
[2024-10-05T00:05:51.271+0000] {logging_mixin.py:190} INFO - R$ 1.079,00
[2024-10-05T00:05:51.272+0000] {logging_mixin.py:190} INFO - R$ 1.995,99
[2024-10-05T00:05:51.273+0000] {logging_mixin.py:190} INFO - R$ 7.799,99
[2024-10-05T00:05:51.273+0000] {logging_mixin.py:190} INFO - R$ 9.399,99
[2024-10-05T00:05:51.274+0000] {logging_mixin.py:190} INFO - R$ 5.799,99
[2024-10-05T00:05:51.275+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-05T00:05:51.275+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-05T00:05:51.276+0000] {logging_mixin.py:190} INFO - R$ 1.489,99
[2024-10-05T00:05:51.277+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-05T00:05:51.277+0000] {logging_mixin.py:190} INFO - R$ 5.599,99
[2024-10-05T00:05:51.278+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-05T00:05:51.279+0000] {logging_mixin.py:190} INFO - R$ 129,90
[2024-10-05T00:05:51.279+0000] {logging_mixin.py:190} INFO - R$ 636,44
[2024-10-05T00:05:51.280+0000] {logging_mixin.py:190} INFO - R$ 1.819,90
[2024-10-05T00:05:51.281+0000] {logging_mixin.py:190} INFO - R$ 30,93
[2024-10-05T00:05:51.281+0000] {logging_mixin.py:190} INFO - R$ 4.298,99
[2024-10-05T00:05:51.282+0000] {logging_mixin.py:190} INFO - R$ 1.259,10
[2024-10-05T00:05:51.283+0000] {logging_mixin.py:190} INFO - R$ 2.049,99
[2024-10-05T00:05:51.283+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-05T00:05:51.284+0000] {logging_mixin.py:190} INFO - R$ 7.199,99
[2024-10-05T00:06:00.356+0000] {logging_mixin.py:190} INFO - R$ 5.399,99
[2024-10-05T00:06:00.356+0000] {logging_mixin.py:190} INFO - R$ 449,90
[2024-10-05T00:06:00.357+0000] {logging_mixin.py:190} INFO - R$ 11.599,99
[2024-10-05T00:06:00.358+0000] {logging_mixin.py:190} INFO - R$ 180,39
[2024-10-05T00:06:00.358+0000] {logging_mixin.py:190} INFO - R$ 1.282,47
[2024-10-05T00:06:00.359+0000] {logging_mixin.py:190} INFO - R$ 418,90
[2024-10-05T00:06:00.360+0000] {logging_mixin.py:190} INFO - R$ 5.799,99
[2024-10-05T00:06:00.361+0000] {logging_mixin.py:190} INFO - R$ 5.687,99
[2024-10-05T00:06:00.361+0000] {logging_mixin.py:190} INFO - R$ 13.999,99
[2024-10-05T00:06:00.362+0000] {logging_mixin.py:190} INFO - R$ 4.199,99
[2024-10-05T00:06:00.363+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-05T00:06:00.363+0000] {logging_mixin.py:190} INFO - R$ 5.899,99
[2024-10-05T00:06:00.364+0000] {logging_mixin.py:190} INFO - R$ 1.949,99
[2024-10-05T00:06:00.364+0000] {logging_mixin.py:190} INFO - R$ 2.864,99
[2024-10-05T00:06:00.365+0000] {logging_mixin.py:190} INFO - R$ 546,99
[2024-10-05T00:06:00.365+0000] {logging_mixin.py:190} INFO - R$ 278,17
[2024-10-05T00:06:00.366+0000] {logging_mixin.py:190} INFO - R$ 2.421,00
[2024-10-05T00:06:00.367+0000] {logging_mixin.py:190} INFO - R$ 7.399,00
[2024-10-05T00:06:00.367+0000] {logging_mixin.py:190} INFO - R$ 379,00
[2024-10-05T00:06:00.368+0000] {logging_mixin.py:190} INFO - R$ 2.668,51
[2024-10-05T00:06:00.368+0000] {logging_mixin.py:190} INFO - R$ 1.179,90
[2024-10-05T00:06:00.369+0000] {logging_mixin.py:190} INFO - R$ 451,37
[2024-10-05T00:06:00.370+0000] {logging_mixin.py:190} INFO - R$ 138,59
[2024-10-05T00:06:00.370+0000] {logging_mixin.py:190} INFO - R$ 6.499,98
[2024-10-05T00:06:00.371+0000] {logging_mixin.py:190} INFO - R$ 499,99
[2024-10-05T00:06:00.371+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-05T00:06:00.372+0000] {logging_mixin.py:190} INFO - R$ 2.560,28
[2024-10-05T00:06:00.373+0000] {logging_mixin.py:190} INFO - R$ 1.905,56
[2024-10-05T00:06:00.373+0000] {logging_mixin.py:190} INFO - R$ 979,00
[2024-10-05T00:06:00.374+0000] {logging_mixin.py:190} INFO - R$ 260,21
[2024-10-05T00:06:00.374+0000] {logging_mixin.py:190} INFO - R$ 28.899,99
[2024-10-05T00:06:00.375+0000] {logging_mixin.py:190} INFO - R$ 18.899,99
[2024-10-05T00:06:00.376+0000] {logging_mixin.py:190} INFO - R$ 9.099,99
[2024-10-05T00:06:00.376+0000] {logging_mixin.py:190} INFO - R$ 1.899,99
[2024-10-05T00:06:00.377+0000] {logging_mixin.py:190} INFO - R$ 2.699,99
[2024-10-05T00:06:00.378+0000] {logging_mixin.py:190} INFO - R$ 5.859,99
[2024-10-05T00:06:00.378+0000] {logging_mixin.py:190} INFO - R$ 12.699,99
[2024-10-05T00:06:00.379+0000] {logging_mixin.py:190} INFO - R$ 506,14
[2024-10-05T00:06:00.380+0000] {logging_mixin.py:190} INFO - R$ 3.059,99
[2024-10-05T00:06:00.380+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-05T00:06:00.381+0000] {logging_mixin.py:190} INFO - R$ 179,90
[2024-10-05T00:06:00.382+0000] {logging_mixin.py:190} INFO - R$ 345,27
[2024-10-05T00:06:00.382+0000] {logging_mixin.py:190} INFO - R$ 138,40
[2024-10-05T00:06:00.383+0000] {logging_mixin.py:190} INFO - R$ 248,90
[2024-10-05T00:06:00.383+0000] {logging_mixin.py:190} INFO - R$ 339,99
[2024-10-05T00:06:00.384+0000] {logging_mixin.py:190} INFO - R$ 159,90
[2024-10-05T00:06:00.385+0000] {logging_mixin.py:190} INFO - R$ 2.099,00
[2024-10-05T00:06:00.385+0000] {logging_mixin.py:190} INFO - R$ 769,99
[2024-10-05T00:06:00.386+0000] {logging_mixin.py:190} INFO - R$ 303,91
[2024-10-05T00:06:00.386+0000] {logging_mixin.py:190} INFO - R$ 579,90
[2024-10-05T00:06:00.387+0000] {logging_mixin.py:190} INFO - R$ 2.777,61
[2024-10-05T00:06:00.388+0000] {logging_mixin.py:190} INFO - R$ 565,24
[2024-10-05T00:06:00.388+0000] {logging_mixin.py:190} INFO - R$ 16.919,91
[2024-10-05T00:06:00.389+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-05T00:06:00.389+0000] {logging_mixin.py:190} INFO - R$ 3.759,99
[2024-10-05T00:06:00.390+0000] {logging_mixin.py:190} INFO - R$ 857,90
[2024-10-05T00:06:00.391+0000] {logging_mixin.py:190} INFO - R$ 2.585,90
[2024-10-05T00:06:00.391+0000] {logging_mixin.py:190} INFO - R$ 37,51
[2024-10-05T00:06:00.392+0000] {logging_mixin.py:190} INFO - R$ 2.585,00
[2024-10-05T00:06:00.392+0000] {logging_mixin.py:190} INFO - R$ 212,99
[2024-10-05T00:06:00.393+0000] {logging_mixin.py:190} INFO - R$ 4.499,91
[2024-10-05T00:06:00.394+0000] {logging_mixin.py:190} INFO - R$ 484,92
[2024-10-05T00:06:00.394+0000] {logging_mixin.py:190} INFO - R$ 138,30
[2024-10-05T00:06:00.395+0000] {logging_mixin.py:190} INFO - R$ 5.998,99
[2024-10-05T00:06:00.396+0000] {logging_mixin.py:190} INFO - R$ 269,90
[2024-10-05T00:06:00.396+0000] {logging_mixin.py:190} INFO - R$ 438,43
[2024-10-05T00:06:00.397+0000] {logging_mixin.py:190} INFO - R$ 1.365,52
[2024-10-05T00:06:00.397+0000] {logging_mixin.py:190} INFO - R$ 642,11
[2024-10-05T00:06:00.398+0000] {logging_mixin.py:190} INFO - R$ 12.099,90
[2024-10-05T00:06:00.398+0000] {logging_mixin.py:190} INFO - R$ 900,07
[2024-10-05T00:06:00.399+0000] {logging_mixin.py:190} INFO - R$ 1.382,06
[2024-10-05T00:06:00.400+0000] {logging_mixin.py:190} INFO - R$ 542,49
[2024-10-05T00:06:00.400+0000] {logging_mixin.py:190} INFO - R$ 3.030,69
[2024-10-05T00:06:00.401+0000] {logging_mixin.py:190} INFO - R$ 4.799,98
[2024-10-05T00:06:00.401+0000] {logging_mixin.py:190} INFO - R$ 1.255,75
[2024-10-05T00:06:00.402+0000] {logging_mixin.py:190} INFO - R$ 7.099,99
[2024-10-05T00:06:00.402+0000] {logging_mixin.py:190} INFO - R$ 5.199,99
[2024-10-05T00:06:00.403+0000] {logging_mixin.py:190} INFO - R$ 4.413,36
[2024-10-05T00:06:00.404+0000] {logging_mixin.py:190} INFO - R$ 7.521,79
[2024-10-05T00:06:00.404+0000] {logging_mixin.py:190} INFO - R$ 229,95
[2024-10-05T00:06:00.405+0000] {logging_mixin.py:190} INFO - R$ 1.394,99
[2024-10-05T00:06:00.405+0000] {logging_mixin.py:190} INFO - R$ 178,05
[2024-10-05T00:06:00.406+0000] {logging_mixin.py:190} INFO - R$ 14.499,99
[2024-10-05T00:06:00.406+0000] {logging_mixin.py:190} INFO - R$ 7.899,99
[2024-10-05T00:06:00.407+0000] {logging_mixin.py:190} INFO - R$ 9.399,99
[2024-10-05T00:06:00.408+0000] {logging_mixin.py:190} INFO - R$ 166,29
[2024-10-05T00:06:00.408+0000] {logging_mixin.py:190} INFO - R$ 18.868,00
[2024-10-05T00:06:00.409+0000] {logging_mixin.py:190} INFO - R$ 6.299,20
[2024-10-05T00:06:00.409+0000] {logging_mixin.py:190} INFO - R$ 376,27
[2024-10-05T00:06:00.410+0000] {logging_mixin.py:190} INFO - R$ 4.049,10
[2024-10-05T00:06:00.411+0000] {logging_mixin.py:190} INFO - R$ 1.414,22
[2024-10-05T00:06:00.411+0000] {logging_mixin.py:190} INFO - R$ 949,00
[2024-10-05T00:06:00.412+0000] {logging_mixin.py:190} INFO - R$ 4.948,90
[2024-10-05T00:06:00.413+0000] {logging_mixin.py:190} INFO - R$ 1.511,91
[2024-10-05T00:06:00.413+0000] {logging_mixin.py:190} INFO - R$ 8.624,55
[2024-10-05T00:06:00.414+0000] {logging_mixin.py:190} INFO - R$ 11.729,15
[2024-10-05T00:06:00.414+0000] {logging_mixin.py:190} INFO - R$ 3.180,64
[2024-10-05T00:06:00.415+0000] {logging_mixin.py:190} INFO - R$ 838,32
[2024-10-05T00:06:00.416+0000] {logging_mixin.py:190} INFO - R$ 225,59
[2024-10-05T00:06:00.417+0000] {logging_mixin.py:190} INFO - R$ 185,00
[2024-10-05T00:06:09.787+0000] {logging_mixin.py:190} INFO - R$ 6.299,91
[2024-10-05T00:06:09.788+0000] {logging_mixin.py:190} INFO - R$ 2.059,95
[2024-10-05T00:06:09.789+0000] {logging_mixin.py:190} INFO - R$ 4.309,99
[2024-10-05T00:06:09.789+0000] {logging_mixin.py:190} INFO - R$ 1.388,24
[2024-10-05T00:06:09.790+0000] {logging_mixin.py:190} INFO - R$ 38,45
[2024-10-05T00:06:09.790+0000] {logging_mixin.py:190} INFO - R$ 9.727,90
[2024-10-05T00:06:09.791+0000] {logging_mixin.py:190} INFO - R$ 2.339,10
[2024-10-05T00:06:09.792+0000] {logging_mixin.py:190} INFO - R$ 4.684,58
[2024-10-05T00:06:09.792+0000] {logging_mixin.py:190} INFO - R$ 505,42
[2024-10-05T00:06:09.793+0000] {logging_mixin.py:190} INFO - R$ 2.380,00
[2024-10-05T00:06:09.794+0000] {logging_mixin.py:190} INFO - R$ 1.319,90
[2024-10-05T00:06:09.794+0000] {logging_mixin.py:190} INFO - R$ 1.693,67
[2024-10-05T00:06:09.795+0000] {logging_mixin.py:190} INFO - R$ 1.035,00
[2024-10-05T00:06:09.795+0000] {logging_mixin.py:190} INFO - R$ 6.362,91
[2024-10-05T00:06:09.796+0000] {logging_mixin.py:190} INFO - R$ 4.797,98
[2024-10-05T00:06:09.797+0000] {logging_mixin.py:190} INFO - R$ 597,79
[2024-10-05T00:06:09.797+0000] {logging_mixin.py:190} INFO - R$ 2.556,89
[2024-10-05T00:06:09.798+0000] {logging_mixin.py:190} INFO - R$ 1.480,11
[2024-10-05T00:06:09.798+0000] {logging_mixin.py:190} INFO - R$ 676,19
[2024-10-05T00:06:09.799+0000] {logging_mixin.py:190} INFO - R$ 2.786,06
[2024-10-05T00:06:09.800+0000] {logging_mixin.py:190} INFO - R$ 3.226,84
[2024-10-05T00:06:09.800+0000] {logging_mixin.py:190} INFO - R$ 1.909,80
[2024-10-05T00:06:09.801+0000] {logging_mixin.py:190} INFO - R$ 3.562,65
[2024-10-05T00:06:09.801+0000] {logging_mixin.py:190} INFO - R$ 3.599,90
[2024-10-05T00:06:09.802+0000] {logging_mixin.py:190} INFO - R$ 1.143,90
[2024-10-05T00:06:09.803+0000] {logging_mixin.py:190} INFO - R$ 4.462,37
[2024-10-05T00:06:09.804+0000] {logging_mixin.py:190} INFO - R$ 2.336,83
[2024-10-05T00:06:09.804+0000] {logging_mixin.py:190} INFO - R$ 128,45
[2024-10-05T00:06:09.805+0000] {logging_mixin.py:190} INFO - R$ 515,03
[2024-10-05T00:06:09.806+0000] {logging_mixin.py:190} INFO - R$ 1.367,49
[2024-10-05T00:06:09.806+0000] {logging_mixin.py:190} INFO - R$ 2.247,00
[2024-10-05T00:06:09.807+0000] {logging_mixin.py:190} INFO - R$ 10.291,51
[2024-10-05T00:06:09.807+0000] {logging_mixin.py:190} INFO - R$ 343,95
[2024-10-05T00:06:09.808+0000] {logging_mixin.py:190} INFO - R$ 5.599,99
[2024-10-05T00:06:09.808+0000] {logging_mixin.py:190} INFO - R$ 2.943,85
[2024-10-05T00:06:09.809+0000] {logging_mixin.py:190} INFO - R$ 685,99
[2024-10-05T00:06:09.809+0000] {logging_mixin.py:190} INFO - R$ 9.292,90
[2024-10-05T00:06:09.810+0000] {logging_mixin.py:190} INFO - R$ 11.999,90
[2024-10-05T00:06:09.811+0000] {logging_mixin.py:190} INFO - R$ 7.500,00
[2024-10-05T00:06:09.811+0000] {logging_mixin.py:190} INFO - R$ 7.499,99
[2024-10-05T00:06:09.812+0000] {logging_mixin.py:190} INFO - R$ 462,18
[2024-10-05T00:06:09.812+0000] {logging_mixin.py:190} INFO - R$ 189,79
[2024-10-05T00:06:09.813+0000] {logging_mixin.py:190} INFO - R$ 2.419,90
[2024-10-05T00:06:09.814+0000] {logging_mixin.py:190} INFO - R$ 1.472,50
[2024-10-05T00:06:09.814+0000] {logging_mixin.py:190} INFO - R$ 323,99
[2024-10-05T00:06:09.815+0000] {logging_mixin.py:190} INFO - R$ 4.419,79
[2024-10-05T00:06:09.815+0000] {logging_mixin.py:190} INFO - R$ 9.312,00
[2024-10-05T00:06:09.816+0000] {logging_mixin.py:190} INFO - R$ 2.663,70
[2024-10-05T00:06:09.816+0000] {logging_mixin.py:190} INFO - R$ 240,00
[2024-10-05T00:06:09.817+0000] {logging_mixin.py:190} INFO - R$ 637,01
[2024-10-05T00:06:09.817+0000] {logging_mixin.py:190} INFO - R$ 10.445,76
[2024-10-05T00:06:09.818+0000] {logging_mixin.py:190} INFO - R$ 1.999,99
[2024-10-05T00:06:09.819+0000] {logging_mixin.py:190} INFO - R$ 1.076,26
[2024-10-05T00:06:09.819+0000] {logging_mixin.py:190} INFO - R$ 357,00
[2024-10-05T00:06:09.820+0000] {logging_mixin.py:190} INFO - R$ 252,59
[2024-10-05T00:06:09.820+0000] {logging_mixin.py:190} INFO - R$ 18.180,00
[2024-10-05T00:06:09.821+0000] {logging_mixin.py:190} INFO - R$ 346,67
[2024-10-05T00:06:09.822+0000] {logging_mixin.py:190} INFO - R$ 5.251,00
[2024-10-05T00:06:09.822+0000] {logging_mixin.py:190} INFO - R$ 60,32
[2024-10-05T00:06:09.823+0000] {logging_mixin.py:190} INFO - R$ 7.937,60
[2024-10-05T00:06:09.823+0000] {logging_mixin.py:190} INFO - R$ 674,50
[2024-10-05T00:06:09.824+0000] {logging_mixin.py:190} INFO - R$ 3.899,99
[2024-10-05T00:06:09.825+0000] {logging_mixin.py:190} INFO - R$ 345,05
[2024-10-05T00:06:09.825+0000] {logging_mixin.py:190} INFO - R$ 6.776,00
[2024-10-05T00:06:09.826+0000] {logging_mixin.py:190} INFO - R$ 339,98
[2024-10-05T00:06:09.826+0000] {logging_mixin.py:190} INFO - R$ 176,90
[2024-10-05T00:06:09.827+0000] {logging_mixin.py:190} INFO - R$ 6.299,91
[2024-10-05T00:06:09.828+0000] {logging_mixin.py:190} INFO - R$ 6.999,90
[2024-10-05T00:06:09.828+0000] {logging_mixin.py:190} INFO - R$ 193,49
[2024-10-05T00:06:09.829+0000] {logging_mixin.py:190} INFO - R$ 2.001,90
[2024-10-05T00:06:09.829+0000] {logging_mixin.py:190} INFO - R$ 1.709,10
[2024-10-05T00:06:09.830+0000] {logging_mixin.py:190} INFO - R$ 4.990,00
[2024-10-05T00:06:09.831+0000] {logging_mixin.py:190} INFO - R$ 9.911,95
[2024-10-05T00:06:09.831+0000] {logging_mixin.py:190} INFO - R$ 449,99
[2024-10-05T00:06:09.832+0000] {logging_mixin.py:190} INFO - R$ 279,00
[2024-10-05T00:06:09.833+0000] {logging_mixin.py:190} INFO - R$ 157,49
[2024-10-05T00:06:09.833+0000] {logging_mixin.py:190} INFO - R$ 6.128,05
[2024-10-05T00:06:09.834+0000] {logging_mixin.py:190} INFO - R$ 8.299,09
[2024-10-05T00:06:09.834+0000] {logging_mixin.py:190} INFO - R$ 2.199,90
[2024-10-05T00:06:09.835+0000] {logging_mixin.py:190} INFO - R$ 5.999,90
[2024-10-05T00:06:09.836+0000] {logging_mixin.py:190} INFO - R$ 5.191,46
[2024-10-05T00:06:09.836+0000] {logging_mixin.py:190} INFO - R$ 5.099,99
[2024-10-05T00:06:09.837+0000] {logging_mixin.py:190} INFO - R$ 2.418,79
[2024-10-05T00:06:09.838+0000] {logging_mixin.py:190} INFO - R$ 4.164,99
[2024-10-05T00:06:09.839+0000] {logging_mixin.py:190} INFO - R$ 3.264,40
[2024-10-05T00:06:09.840+0000] {logging_mixin.py:190} INFO - R$ 6.749,90
[2024-10-05T00:06:09.840+0000] {logging_mixin.py:190} INFO - R$ 4.459,99
[2024-10-05T00:06:09.841+0000] {logging_mixin.py:190} INFO - R$ 1.894,90
[2024-10-05T00:06:09.841+0000] {logging_mixin.py:190} INFO - R$ 1.794,40
[2024-10-05T00:06:09.842+0000] {logging_mixin.py:190} INFO - R$ 147,69
[2024-10-05T00:06:09.843+0000] {logging_mixin.py:190} INFO - R$ 7.929,37
[2024-10-05T00:06:09.843+0000] {logging_mixin.py:190} INFO - R$ 7.134,23
[2024-10-05T00:06:09.844+0000] {logging_mixin.py:190} INFO - R$ 335,11
[2024-10-05T00:06:09.845+0000] {logging_mixin.py:190} INFO - R$ 11.799,90
[2024-10-05T00:06:09.845+0000] {logging_mixin.py:190} INFO - R$ 2.496,95
[2024-10-05T00:06:09.846+0000] {logging_mixin.py:190} INFO - R$ 4.989,90
[2024-10-05T00:06:09.847+0000] {logging_mixin.py:190} INFO - R$ 605,00
[2024-10-05T00:06:09.847+0000] {logging_mixin.py:190} INFO - R$ 649,00
[2024-10-05T00:06:09.848+0000] {logging_mixin.py:190} INFO - R$ 3.447,65
[2024-10-05T00:06:09.848+0000] {logging_mixin.py:190} INFO - R$ 1.042,99
[2024-10-05T00:06:18.342+0000] {logging_mixin.py:190} INFO - R$ 161,95
[2024-10-05T00:06:18.342+0000] {logging_mixin.py:190} INFO - R$ 3.862,60
[2024-10-05T00:06:18.343+0000] {logging_mixin.py:190} INFO - R$ 339,06
[2024-10-05T00:06:18.343+0000] {logging_mixin.py:190} INFO - R$ 16.542,39
[2024-10-05T00:06:18.345+0000] {logging_mixin.py:190} INFO - R$ 615,90
[2024-10-05T00:06:18.346+0000] {logging_mixin.py:190} INFO - R$ 4.659,90
[2024-10-05T00:06:18.347+0000] {logging_mixin.py:190} INFO - R$ 555,44
[2024-10-05T00:06:18.348+0000] {logging_mixin.py:190} INFO - R$ 299,90
[2024-10-05T00:06:18.349+0000] {logging_mixin.py:190} INFO - R$ 4.772,59
[2024-10-05T00:06:18.350+0000] {logging_mixin.py:190} INFO - R$ 7.899,99
[2024-10-05T00:06:18.351+0000] {logging_mixin.py:190} INFO - R$ 392,50
[2024-10-05T00:06:18.352+0000] {logging_mixin.py:190} INFO - R$ 2.410,90
[2024-10-05T00:06:18.353+0000] {logging_mixin.py:190} INFO - R$ 13.999,90
[2024-10-05T00:06:18.354+0000] {logging_mixin.py:190} INFO - R$ 634,16
[2024-10-05T00:06:18.354+0000] {logging_mixin.py:190} INFO - R$ 1.068,93
